32509.3135512,4,0,1,33875000,-1
32521.1634123,4,1,7,33872000,1
32531.6495898,4,2,1,33875000,-1
32580.0559632,4,3,17,33871000,1
32625.137212,4,4,27,33874000,1
32630.116057,4,5,3,33871000,-1
32630.1160995,4,6,2,33874000,-1
32649.8326436,4,7,9,33871000,-1
32659.9902399,4,8,6,33874000,-1
32671.8281927,4,9,10,33877000,1
32673.6834886,4,10,7,33874000,-1
32676.1698623,4,11,10,33877000,-1
32681.7602303,4,12,4,33873000,1
32704.5156888,4,13,11,33869000,1
32704.997046,4,14,2,33866000,-1
32705.6205003,4,15,4,33869000,-1
32742.9747811,4,16,1,33866000,-1
32756.2110946,4,17,4,33863000,-1
32788.4893848,4,18,16,33867000,1
32818.3326126,4,19,12,33872000,-1
32818.8230804,4,20,1,33875000,-1
32820.0292296,4,21,2,33872000,-1
32828.0912361,4,22,1,33875000,1
32832.5872926,4,23,10,33878000,-1
32832.7321846,4,24,5,33881000,1
32833.1927865,4,25,1,33878000,1
32844.1374661,4,26,7,33881000,1
32845.6463924,4,27,5,33877000,1
32847.3260765,4,28,11,33874000,1
32847.4530162,4,29,5,33871000,1
32847.6367172,4,30,9,33868000,1
32847.6388053,4,31,5,33865000,1
32847.8753685,4,32,15,33862000,1
32847.9392908,4,33,6,33859000,1
32848.6622299,4,34,14,33855000,1
32850.6586901,4,35,13,33852000,1
32854.4519027,4,36,11,33849000,1
32854.9955155,4,37,5,33846000,1
32855.7865937,4,38,1,33843000,1
32872.8577139,4,39,42,33847000,1
32877.370975,4,40,1,33844000,-1
32889.2516169,4,41,46,33847000,-1
32895.5482754,4,42,5,33843000,1
32906.1081944,4,43,1,33840000,1
32909.9202304,4,44,6,33843000,1
32919.5636883,4,45,4,33840000,1
32926.3848761,4,46,2,33837000,1
32957.5717748,4,47,21,33834000,1
32964.2961522,4,48,5,33830000,-1
32967.8909755,4,49,16,33833000,1
32981.8918384,4,50,7,33830000,-1
32986.0103539,4,51,14,33833000,-1
