32431.1188891,4,0,8,33450000,1
32432.3937982,4,1,4,33447000,1
32441.4213294,4,2,6,33444000,1
32462.0639469,4,3,2,33441000,-1
32464.9630226,4,4,10,33444000,1
32485.9115151,4,5,2,33448000,-1
32491.9851746,4,6,7,33451000,-1
32492.6524131,4,7,22,33454000,-1
32492.6524234,4,8,1,33457000,-1
32540.5835312,4,9,19,33454000,1
32542.1717081,4,10,5,33451000,-1
32582.635712,4,11,7,33454000,1
32582.6736836,4,12,1,33451000,-1
32586.5963754,4,13,2,33448000,-1
32608.198031,4,14,5,33453000,-1
32626.1134514,4,15,8,33456000,-1
32630.4420593,4,16,2,33459000,1
32640.6628485,4,17,5,33456000,-1
32654.6977348,4,18,19,33459000,-1
32681.2265709,4,19,16,33462000,1
32688.9802047,4,20,4,33459000,1
32704.322486,4,21,21,33456000,1
32747.3318142,4,22,14,33453000,-1
32754.6130784,4,23,9,33450000,1
32762.3428389,4,24,15,33447000,1
32765.7898594,4,25,2,33450000,1
32778.9606532,4,26,3,33455000,1
32789.2515048,4,27,3,33451000,1
32791.6804004,4,28,1,33448000,1
32818.2205062,4,29,5,33451000,1
32818.4620896,4,30,4,33448000,-1
32831.336235,4,31,5,33453000,-1
32851.3378801,4,32,8,33456000,1
32864.3289333,4,33,6,33451000,-1
32877.7216822,4,34,2,33454000,-1
32885.3162576,4,35,9,33457000,1
32889.2783785,4,36,5,33454000,-1
32917.7160207,4,37,15,33457000,-1
32943.7798479,4,38,9,33460000,-1
32943.7798954,4,39,1,33463000,-1
32969.66741,4,40,9,33460000,1
33029.4377049,4,41,1,33457000,1
33043.8743247,4,42,5,33460000,-1
33063.4247,4,43,13,33463000,-1
33063.440612,4,44,1,33466000,-1
33072.5343825,4,45,6,33463000,1
33121.7051248,4,46,5,33466000,1
33125.284906,4,47,22,33463000,1
33125.3392871,4,48,2,33460000,-1
33129.7615761,4,49,9,33457000,-1
33134.9803158,4,50,12,33460000,1
33138.2668505,4,51,6,33456000,-1
33140.6695601,4,52,6,33459000,1
33145.1439351,4,53,8,33456000,-1
33219.0399598,4,54,1,33459000,1
33222.4572274,4,55,4,33462000,-1
33242.7434118,4,56,3,33465000,-1
33257.1736871,4,57,1,33468000,-1
33270.2646493,4,58,1,33465000,-1
33280.8789548,4,59,11,33468000,1
33301.7617541,4,60,13,33465000,-1
33309.2769326,4,61,1,33468000,-1
33326.8135496,4,62,6,33464000,1
33337.2518006,4,63,8,33461000,1
33376.9603788,4,64,9,33458000,-1
33394.5201045,4,65,20,33461000,1
33397.2040524,4,66,28,33458000,1
33397.2041084,4,67,3,33455000,1
33400.149137,4,68,22,33458000,1
33403.3564923,4,69,31,33455000,1
33411.2025909,4,70,6,33452000,1
33411.2026143,4,71,1,33449000,1
33423.3485876,4,72,3,33452000,-1
33439.8146096,4,73,8,33455000,-1
33445.6933849,4,74,4,33458000,-1
33453.9446604,4,75,5,33461000,1
33458.5448465,4,76,1,33458000,1
33474.7261938,4,77,2,33454000,-1
33558.4430703,4,78,1,33457000,-1
33576.9027804,4,79,4,33453000,-1
33587.0406086,4,80,11,33456000,-1
33589.2008888,4,81,25,33459000,-1
33591.3284081,4,82,3,33462000,1
33628.9135453,4,83,3,33459000,-1
33645.1719324,4,84,2,33463000,1
33773.3767384,4,85,10,33460000,1
33803.067677,4,86,6,33456000,1
33829.424248,4,87,2,33453000,-1
33844.1219175,4,88,3,33457000,-1
33884.5517279,4,89,9,33460000,1
33891.0646576,4,90,3,33456000,-1
33912.1152889,4,91,11,33460000,-1
33930.6563685,4,92,8,33463000,-1
33936.3774143,4,93,11,33466000,1
33981.8675931,4,94,3,33463000,-1
34001.6713243,4,95,3,33466000,-1
34023.4312151,4,96,30,33469000,-1
34033.7429606,4,97,9,33472000,-1
34044.4002197,4,98,8,33475000,-1
34049.1059124,4,99,7,33470000,-1
34056.5669289,4,100,5,33473000,1
34057.9742656,4,101,7,33470000,1
34061.2198069,4,102,8,33467000,1
34062.8852079,4,103,1,33464000,1
34072.2861215,4,104,21,33468000,1
34077.4609913,4,105,3,33465000,1
34088.8443938,4,106,15,33462000,1
34096.4683835,4,107,6,33459000,-1
34106.8179709,4,108,1,33462000,-1
34127.0700871,4,109,6,33459000,1
34134.0608651,4,110,5,33456000,1
34138.2205506,4,111,5,33459000,1
34157.4319633,4,112,8,33462000,-1
34157.4758379,4,113,13,33465000,-1
34159.8217233,4,114,6,33468000,1
34189.6833441,4,115,16,33465000,1
34189.7261515,4,116,20,33462000,1
34189.8238373,4,117,6,33459000,1
34198.0567457,4,118,4,33456000,1
34215.0698448,4,119,8,33459000,-1
34218.5757806,4,120,1,33456000,-1
34229.6346577,4,121,1,33452000,1
34233.5090725,4,122,8,33456000,-1
34238.6551282,4,123,3,33453000,-1
34248.0430207,4,124,2,33456000,-1
34320.4415636,4,125,3,33459000,1
34400.1781255,4,126,6,33454000,-1
