33859000,1,33861000,2,33858000,2,33862000,3,33857000,3,33863000,6,33856000,3,33864000,9,33855000,7,33865000,9,33854000,4,33866000,9,33853000,4,33867000,9,33852000,7,33868000,10,33851000,4,33869000,6,33850000,7,33870000,8
33853000,4,33855000,1,33852000,3,33856000,3,33851000,2,33858000,5,33850000,5,33859000,6,33849000,5,33860000,4,33848000,6,33861000,4,33847000,7,33862000,3,33846000,8,33863000,5,33845000,4,33864000,7,33844000,7,33865000,6
33856000,3,33858000,1,33855000,2,33859000,4,33854000,4,33860000,3,33853000,4,33861000,4,33852000,3,33862000,3,33851000,4,33863000,5,33850000,6,33864000,7,33849000,5,33865000,6,33848000,6,33866000,11,33847000,7,33867000,7
33859000,2,33861000,1,33858000,3,33862000,2,33857000,5,33863000,4,33856000,3,33864000,5,33855000,4,33865000,6,33854000,3,33866000,10,33853000,5,33867000,8,33852000,7,33868000,10,33851000,5,33869000,6,33850000,7,33870000,8
33862000,4,33864000,3,33861000,10,33865000,3,33860000,4,33866000,9,33859000,2,33867000,8,33858000,5,33868000,9,33857000,4,33869000,6,33856000,3,33870000,8,33855000,4,33871000,6,33854000,5,33872000,7,33853000,5,33873000,7
33865000,1,33868000,5,33864000,4,33869000,4,33863000,4,33870000,8,33862000,4,33871000,6,33861000,12,33872000,6,33860000,2,33873000,7,33859000,5,33874000,6,33858000,7,33875000,7,33857000,7,33876000,10,33856000,4,33877000,9
33863000,1,33864000,1,33861000,12,33865000,3,33860000,3,33866000,6,33859000,4,33867000,5,33858000,6,33868000,3,33857000,7,33869000,5,33856000,4,33870000,8,33855000,5,33871000,7,33854000,6,33872000,8,33853000,5,33873000,10
33864000,4,33866000,2,33863000,2,33867000,3,33862000,2,33868000,4,33861000,11,33869000,5,33860000,3,33870000,10,33859000,4,33871000,6,33858000,6,33872000,8,33857000,7,33873000,9,33856000,4,33874000,6,33855000,5,33875000,7
33870000,1,33871000,2,33869000,1,33872000,4,33868000,4,33873000,4,33867000,5,33874000,6,33866000,6,33875000,7,33865000,3,33876000,10,33864000,6,33877000,7,33863000,6,33878000,10,33862000,5,33879000,8,33861000,13,33880000,7
33868000,1,33870000,2,33867000,5,33871000,3,33866000,6,33872000,5,33865000,4,33873000,4,33864000,6,33874000,7,33863000,6,33875000,7,33862000,7,33876000,8,33861000,13,33877000,6,33860000,6,33878000,10,33859000,5,33879000,8
33861000,1,33863000,2,33860000,5,33864000,3,33859000,2,33865000,3,33858000,8,33866000,4,33857000,5,33867000,6,33856000,3,33868000,4,33855000,5,33869000,8,33854000,6,33870000,8,33853000,5,33871000,8,33852000,8,33872000,7
33865000,1,33866000,1,33864000,2,33867000,1,33863000,4,33868000,3,33862000,1,33869000,8,33861000,4,33870000,9,33860000,6,33871000,7,33859000,4,33872000,7,33858000,9,33873000,8,33857000,6,33874000,7,33856000,4,33875000,7
33860000,5,33862000,2,33859000,3,33863000,5,33858000,6,33864000,2,33857000,4,33865000,4,33856000,4,33866000,4,33855000,5,33867000,6,33854000,6,33868000,5,33853000,5,33869000,8,33852000,7,33870000,9,33851000,7,33871000,8
33857000,1,33859000,2,33856000,2,33860000,3,33855000,1,33861000,4,33854000,4,33862000,5,33853000,5,33863000,6,33852000,4,33864000,6,33851000,7,33865000,6,33850000,8,33866000,7,33849000,5,33867000,4,33848000,6,33868000,8
33857000,1,33859000,2,33856000,2,33860000,3,33855000,1,33861000,4,33854000,4,33862000,5,33853000,5,33863000,6,33852000,4,33864000,6,33851000,7,33865000,6,33850000,8,33866000,7,33849000,5,33867000,4,33848000,6,33868000,8
33853000,1,33855000,1,33851000,4,33856000,1,33850000,2,33857000,2,33849000,3,33858000,7,33848000,6,33859000,9,33847000,6,33860000,4,33846000,7,33861000,4,33845000,5,33862000,5,33844000,11,33863000,6,33843000,7,33864000,6
