33660000,1,33662000,4,33659000,2,33663000,5,33658000,5,33664000,6,33657000,9,33665000,12,33656000,9,33666000,6,33655000,9,33667000,8,33654000,14,33668000,10,33653000,11,33669000,8,33652000,11,33670000,9,33651000,10,33671000,10
33657000,1,33659000,2,33656000,4,33660000,8,33655000,10,33661000,6,33654000,10,33662000,8,33653000,9,33663000,8,33652000,10,33664000,8,33651000,10,33665000,15,33650000,11,33666000,9,33649000,9,33667000,9,33648000,11,33668000,13
33658000,1,33660000,4,33657000,3,33661000,6,33656000,4,33662000,7,33655000,9,33663000,9,33654000,7,33664000,7,33653000,11,33665000,15,33652000,10,33666000,9,33651000,10,33667000,9,33650000,11,33668000,12,33649000,10,33669000,9
33655000,5,33657000,5,33654000,6,33658000,5,33653000,8,33659000,3,33652000,8,33660000,7,33651000,8,33661000,3,33650000,12,33662000,6,33649000,10,33663000,10,33648000,11,33664000,9,33647000,10,33665000,15,33646000,10,33666000,9
33655000,5,33657000,5,33654000,6,33658000,5,33653000,8,33659000,3,33652000,8,33660000,7,33651000,8,33661000,3,33650000,12,33662000,6,33649000,10,33663000,10,33648000,11,33664000,9,33647000,10,33665000,15,33646000,10,33666000,9
33651000,1,33653000,4,33650000,7,33654000,6,33649000,7,33655000,3,33648000,8,33656000,5,33647000,8,33657000,6,33646000,11,33658000,8,33645000,12,33659000,8,33644000,9,33660000,13,33643000,8,33661000,7,33642000,12,33662000,8
33654000,1,33655000,3,33653000,6,33656000,9,33652000,4,33657000,6,33651000,7,33658000,8,33650000,6,33659000,7,33649000,6,33660000,17,33648000,7,33661000,9,33647000,10,33662000,8,33646000,11,33663000,12,33645000,13,33664000,12
33651000,6,33654000,5,33650000,8,33655000,5,33649000,5,33656000,8,33648000,6,33657000,6,33647000,8,33658000,8,33646000,11,33659000,8,33645000,13,33660000,18,33644000,9,33661000,9,33643000,7,33662000,7,33642000,12,33663000,11
33645000,1,33647000,3,33644000,3,33648000,5,33643000,5,33649000,3,33642000,9,33650000,6,33641000,7,33651000,4,33640000,12,33652000,7,33639000,9,33653000,9,33638000,10,33654000,8,33637000,6,33655000,8,33636000,8,33656000,12
33648000,1,33650000,6,33647000,7,33651000,4,33646000,6,33652000,5,33645000,6,33653000,8,33644000,4,33654000,8,33643000,6,33655000,8,33642000,11,33656000,12,33641000,9,33657000,10,33640000,13,33658000,10,33639000,9,33659000,7
33646000,1,33648000,2,33645000,7,33649000,4,33644000,3,33650000,3,33643000,7,33651000,6,33642000,8,33652000,6,33641000,9,33653000,9,33640000,12,33654000,10,33639000,9,33655000,8,33638000,10,33656000,12,33637000,6,33657000,11
33642000,2,33644000,1,33641000,4,33645000,3,33640000,11,33646000,8,33639000,8,33647000,4,33638000,10,33648000,6,33637000,8,33649000,7,33636000,9,33650000,7,33635000,9,33651000,10,33634000,11,33652000,10,33633000,8,33653000,11
33643000,2,33645000,1,33642000,5,33646000,7,33641000,6,33647000,4,33640000,7,33648000,10,33639000,8,33649000,7,33638000,8,33650000,6,33637000,9,33651000,10,33636000,11,33652000,9,33635000,9,33653000,11,33634000,12,33654000,10
33641000,1,33642000,2,33640000,7,33643000,3,33639000,7,33644000,4,33638000,7,33645000,8,33637000,8,33646000,7,33636000,10,33647000,8,33635000,9,33648000,10,33634000,11,33649000,8,33633000,8,33650000,7,33632000,9,33651000,10
33638000,6,33641000,4,33637000,7,33642000,9,33636000,9,33643000,8,33635000,9,33644000,6,33634000,8,33645000,9,33633000,9,33646000,9,33632000,10,33647000,10,33631000,7,33648000,12,33630000,13,33649000,9,33629000,7,33650000,7
33639000,4,33641000,2,33638000,6,33642000,7,33637000,4,33643000,8,33636000,5,33644000,9,33635000,10,33645000,10,33634000,10,33646000,11,33633000,8,33647000,11,33632000,10,33648000,14,33631000,8,33649000,8,33630000,13,33650000,7
33638000,1,33640000,2,33637000,4,33641000,5,33636000,6,33642000,3,33635000,9,33643000,7,33634000,9,33644000,7,33633000,9,33645000,11,33632000,10,33646000,11,33631000,8,33647000,10,33630000,13,33648000,14,33629000,8,33649000,8
33640000,1,33641000,2,33639000,6,33642000,4,33638000,7,33643000,7,33637000,7,33644000,6,33636000,3,33645000,11,33635000,10,33646000,10,33634000,9,33647000,10,33633000,11,33648000,13,33632000,12,33649000,9,33631000,13,33650000,8
33642000,2,33644000,1,33641000,4,33645000,8,33640000,4,33646000,8,33639000,6,33647000,8,33638000,11,33648000,11,33637000,10,33649000,8,33636000,5,33650000,9,33635000,11,33651000,11,33634000,16,33652000,9,33633000,11,33653000,12
33646000,2,33648000,2,33645000,6,33649000,4,33644000,4,33650000,6,33643000,8,33651000,8,33642000,3,33652000,7,33641000,12,33653000,12,33640000,22,33654000,12,33639000,10,33655000,9,33638000,16,33656000,13,33637000,9,33657000,11
33643000,5,33644000,1,33642000,5,33645000,4,33641000,7,33646000,3,33640000,8,33647000,5,33639000,6,33648000,4,33638000,11,33649000,6,33637000,10,33650000,7,33636000,8,33651000,12,33635000,9,33652000,9,33634000,17,33653000,12
33640000,2,33642000,3,33639000,5,33643000,4,33638000,8,33644000,4,33637000,8,33645000,7,33636000,6,33646000,2,33635000,11,33647000,7,33634000,18,33648000,6,33633000,10,33649000,8,33632000,11,33650000,9,33631000,9,33651000,12
33640000,34,33643000,4,33639000,5,33644000,4,33638000,8,33645000,7,33637000,8,33646000,2,33636000,6,33647000,6,33635000,11,33648000,7,33634000,18,33649000,8,33633000,10,33650000,9,33632000,11,33651000,12,33631000,9,33652000,8
33643000,1,33645000,3,33642000,5,33646000,4,33641000,6,33647000,5,33640000,38,33648000,5,33639000,5,33649000,5,33638000,10,33650000,8,33637000,9,33651000,12,33636000,9,33652000,9,33635000,11,33653000,12,33634000,17,33654000,12
33649000,7,33651000,2,33648000,6,33652000,5,33647000,5,33653000,9,33646000,7,33654000,9,33645000,6,33655000,11,33644000,7,33656000,13,33643000,4,33657000,11,33642000,10,33658000,11,33641000,10,33659000,8,33640000,41,33660000,17
33646000,12,33647000,3,33645000,4,33648000,6,33644000,9,33649000,6,33643000,6,33650000,7,33642000,9,33651000,6,33641000,10,33652000,7,33640000,44,33653000,9,33639000,10,33654000,13,33638000,14,33655000,11,33637000,13,33656000,20
33648000,2,33650000,4,33647000,5,33651000,5,33646000,3,33652000,6,33645000,10,33653000,8,33644000,6,33654000,10,33643000,12,33655000,9,33642000,16,33656000,13,33641000,16,33657000,11,33640000,49,33658000,12,33639000,13,33659000,8
33645000,4,33647000,1,33644000,6,33648000,4,33643000,5,33649000,6,33642000,10,33650000,5,33641000,9,33651000,7,33640000,10,33652000,8,33639000,11,33653000,8,33638000,14,33654000,13,33637000,11,33655000,11,33636000,8,33656000,14
33644000,4,33645000,3,33643000,2,33646000,4,33642000,9,33647000,4,33641000,10,33648000,5,33640000,8,33649000,6,33639000,9,33650000,5,33638000,15,33651000,11,33637000,11,33652000,10,33636000,8,33653000,10,33635000,10,33654000,13
33641000,1,33642000,1,33640000,3,33643000,2,33639000,6,33644000,5,33638000,11,33645000,7,33637000,8,33646000,5,33636000,8,33647000,6,33635000,11,33648000,8,33634000,18,33649000,10,33633000,10,33650000,10,33632000,12,33651000,13
33637000,4,33639000,1,33636000,3,33640000,4,33635000,8,33641000,8,33634000,16,33642000,4,33633000,9,33643000,3,33632000,12,33644000,6,33631000,8,33645000,10,33630000,15,33646000,10,33629000,8,33647000,8,33628000,10,33648000,11
33637000,3,33640000,5,33636000,3,33641000,7,33635000,8,33642000,4,33634000,15,33643000,2,33633000,9,33644000,5,33632000,12,33645000,9,33631000,8,33646000,11,33630000,15,33647000,7,33629000,8,33648000,11,33628000,10,33649000,9
33635000,4,33637000,1,33634000,8,33638000,4,33633000,8,33639000,5,33632000,11,33640000,5,33631000,8,33641000,6,33630000,14,33642000,7,33629000,8,33643000,7,33628000,10,33644000,10,33627000,10,33645000,12,33626000,12,33646000,13
33637000,3,33640000,4,33636000,6,33641000,5,33635000,7,33642000,4,33634000,8,33643000,4,33633000,8,33644000,7,33632000,12,33645000,11,33631000,10,33646000,9,33630000,15,33647000,10,33629000,8,33648000,12,33628000,10,33649000,8
33635000,4,33637000,2,33634000,6,33638000,2,33633000,7,33639000,5,33632000,10,33640000,2,33631000,8,33641000,5,33630000,13,33642000,5,33629000,9,33643000,7,33628000,10,33644000,11,33627000,11,33645000,13,33626000,11,33646000,12
33634000,1,33636000,3,33633000,4,33637000,4,33632000,8,33638000,6,33631000,8,33639000,4,33630000,13,33640000,4,33629000,10,33641000,6,33628000,11,33642000,7,33627000,11,33643000,9,33626000,11,33644000,12,33625000,8,33645000,13
33630000,6,33631000,1,33629000,7,33632000,3,33628000,12,33633000,4,33627000,10,33634000,4,33626000,11,33635000,6,33625000,9,33636000,4,33624000,11,33637000,5,33623000,8,33638000,8,33622000,8,33639000,8,33621000,7,33640000,7
33627000,1,33629000,4,33626000,7,33630000,8,33625000,9,33631000,6,33624000,10,33632000,5,33623000,8,33633000,4,33622000,8,33634000,6,33621000,7,33635000,8,33620000,16,33636000,10,33619000,7,33637000,7,33618000,12,33638000,11
33627000,3,33630000,10,33626000,6,33631000,4,33625000,9,33632000,5,33624000,10,33633000,4,33623000,8,33634000,7,33622000,9,33635000,9,33621000,7,33636000,10,33620000,12,33637000,7,33619000,5,33638000,10,33618000,12,33639000,9
33627000,10,33629000,1,33626000,5,33630000,7,33625000,8,33631000,5,33624000,9,33632000,4,33623000,7,33633000,5,33622000,10,33634000,7,33621000,8,33635000,9,33620000,17,33636000,10,33619000,5,33637000,7,33618000,12,33638000,10
33633000,1,33634000,2,33632000,1,33635000,5,33631000,6,33636000,4,33630000,4,33637000,5,33629000,6,33638000,8,33628000,6,33639000,10,33627000,8,33640000,9,33626000,6,33641000,10,33625000,11,33642000,9,33624000,11,33643000,9
33630000,4,33633000,4,33629000,6,33634000,4,33628000,5,33635000,6,33627000,7,33636000,5,33626000,7,33637000,7,33625000,11,33638000,8,33624000,12,33639000,10,33623000,10,33640000,9,33622000,10,33641000,10,33621000,7,33642000,9
33633000,2,33634000,1,33632000,6,33635000,4,33631000,6,33636000,6,33630000,8,33637000,7,33629000,6,33638000,9,33628000,9,33639000,11,33627000,9,33640000,8,33626000,10,33641000,10,33625000,12,33642000,9,33624000,12,33643000,8
33627000,1,33629000,3,33626000,6,33630000,4,33625000,9,33631000,7,33624000,9,33632000,4,33623000,7,33633000,5,33622000,10,33634000,6,33621000,7,33635000,8,33620000,16,33636000,10,33619000,5,33637000,9,33618000,14,33638000,14
33626000,3,33628000,5,33625000,25,33629000,7,33624000,7,33630000,7,33623000,7,33631000,5,33622000,7,33632000,6,33621000,10,33633000,9,33620000,23,33634000,10,33619000,6,33635000,12,33618000,12,33636000,10,33617000,9,33637000,8
33631000,1,33632000,1,33630000,3,33633000,4,33629000,5,33634000,6,33628000,9,33635000,11,33627000,8,33636000,9,33626000,8,33637000,8,33625000,13,33638000,12,33624000,11,33639000,11,33623000,10,33640000,12,33622000,11,33641000,9
33628000,2,33630000,4,33627000,6,33631000,6,33626000,5,33632000,7,33625000,11,33633000,5,33624000,7,33634000,8,33623000,9,33635000,13,33622000,10,33636000,12,33621000,8,33637000,9,33620000,17,33638000,14,33619000,5,33639000,11
