33863000,1,33865000,3,33862000,4,33866000,7,33861000,5,33867000,6,33860000,4,33868000,7,33859000,7,33869000,10,33858000,9,33870000,12,33857000,8,33871000,8,33856000,10,33872000,10,33855000,10,33873000,6,33854000,10,33874000,11
33862000,5,33864000,3,33861000,6,33865000,5,33860000,5,33866000,5,33859000,5,33867000,15,33858000,11,33868000,5,33857000,8,33869000,10,33856000,9,33870000,11,33855000,10,33871000,9,33854000,10,33872000,11,33853000,8,33873000,7
33863000,1,33864000,1,33862000,4,33865000,5,33861000,7,33866000,4,33860000,4,33867000,15,33859000,6,33868000,5,33858000,10,33869000,11,33857000,8,33870000,11,33856000,10,33871000,9,33855000,10,33872000,11,33854000,10,33873000,7
33867000,3,33868000,3,33866000,4,33869000,6,33865000,5,33870000,8,33864000,6,33871000,6,33863000,7,33872000,11,33862000,8,33873000,7,33861000,9,33874000,10,33860000,9,33875000,9,33859000,8,33876000,13,33858000,9,33877000,9
33864000,1,33866000,2,33863000,5,33867000,6,33862000,7,33868000,5,33861000,8,33869000,4,33860000,22,33870000,6,33859000,7,33871000,8,33858000,10,33872000,10,33857000,9,33873000,9,33856000,9,33874000,12,33855000,10,33875000,10
33861000,6,33864000,5,33860000,17,33865000,4,33859000,5,33866000,6,33858000,9,33867000,6,33857000,9,33868000,7,33856000,10,33869000,6,33855000,10,33870000,10,33854000,10,33871000,9,33853000,8,33872000,11,33852000,11,33873000,8
33863000,3,33865000,3,33862000,4,33866000,6,33861000,10,33867000,5,33860000,17,33868000,7,33859000,7,33869000,8,33858000,10,33870000,8,33857000,8,33871000,9,33856000,10,33872000,11,33855000,11,33873000,8,33854000,10,33874000,11
33861000,6,33862000,2,33860000,16,33863000,2,33859000,5,33864000,5,33858000,10,33865000,9,33857000,8,33866000,9,33856000,11,33867000,6,33855000,9,33868000,9,33854000,10,33869000,8,33853000,8,33870000,9,33852000,12,33871000,9
33862000,1,33863000,1,33861000,2,33864000,4,33860000,17,33865000,9,33859000,28,33866000,8,33858000,10,33867000,8,33857000,8,33868000,9,33856000,13,33869000,8,33855000,9,33870000,8,33854000,10,33871000,9,33853000,8,33872000,11
33864000,3,33867000,3,33863000,6,33868000,5,33862000,6,33869000,6,33861000,4,33870000,7,33860000,23,33871000,8,33859000,6,33872000,12,33858000,13,33873000,8,33857000,9,33874000,11,33856000,11,33875000,10,33855000,9,33876000,15
33864000,2,33866000,2,33863000,7,33867000,4,33862000,8,33868000,5,33861000,5,33869000,4,33860000,24,33870000,7,33859000,6,33871000,8,33858000,13,33872000,12,33857000,9,33873000,9,33856000,10,33874000,11,33855000,9,33875000,10
33864000,5,33867000,4,33863000,7,33868000,5,33862000,6,33869000,5,33861000,4,33870000,8,33860000,23,33871000,8,33859000,7,33872000,11,33858000,12,33873000,8,33857000,9,33874000,11,33856000,10,33875000,10,33855000,9,33876000,13
33868000,2,33870000,2,33867000,6,33871000,5,33866000,9,33872000,10,33865000,6,33873000,6,33864000,8,33874000,11,33863000,9,33875000,10,33862000,12,33876000,13,33861000,6,33877000,9,33860000,24,33878000,10,33859000,8,33879000,8
33871000,1,33873000,3,33870000,7,33874000,7,33869000,3,33875000,10,33868000,3,33876000,12,33867000,8,33877000,10,33866000,11,33878000,10,33865000,10,33879000,8,33864000,12,33880000,8,33863000,9,33881000,8,33862000,11,33882000,11
33870000,3,33871000,1,33869000,4,33872000,3,33868000,4,33873000,3,33867000,8,33874000,8,33866000,11,33875000,9,33865000,10,33876000,11,33864000,11,33877000,10,33863000,8,33878000,10,33862000,11,33879000,8,33861000,9,33880000,8
