32458.1885114,4,0,6,32983000,1
32458.2283954,4,1,16,32980000,1
32458.2284007,4,2,1,32977000,1
32460.5615522,4,3,1,32980000,1
32462.2437885,4,4,17,32983000,-1
32466.942768,4,5,7,32986000,-1
32467.6411503,4,6,3,32989000,1
32497.8724666,4,7,15,32986000,-1
32499.0215341,4,8,20,32989000,-1
32517.3017435,4,9,13,32993000,-1
32522.8561345,4,10,8,32996000,-1
32534.2904105,4,11,4,32992000,1
32580.166732,4,12,3,32988000,1
32592.3652995,4,13,27,32991000,-1
32602.8613652,4,14,4,32994000,-1
32612.7982608,4,15,1,32997000,-1
32618.531611,4,16,9,32994000,1
32659.2812863,4,17,8,32991000,1
32661.7457871,4,18,9,32988000,1
32662.9263892,4,19,2,32985000,-1
32664.8794872,4,20,3,32988000,1
32674.82336,4,21,2,32985000,1
32682.0372902,4,22,4,32988000,-1
32700.0731829,4,23,3,32985000,1
32705.1201297,4,24,11,32982000,1
32705.9728463,4,25,11,32979000,1
32706.0348952,4,26,12,32976000,1
32706.1465779,4,27,3,32973000,-1
32706.300225,4,28,6,32976000,1
32706.3002483,4,29,1,32973000,1
32707.6494837,4,30,5,32976000,-1
32711.0025637,4,31,1,32979000,-1
32732.8079357,4,32,21,32975000,1
32745.7825362,4,33,21,32972000,1
32746.5203768,4,34,10,32969000,1
32746.5237368,4,35,25,32966000,1
32746.5553177,4,36,11,32963000,1
32746.5935947,4,37,3,32966000,-1
32758.8527928,4,38,7,32970000,-1
32762.9961529,4,39,24,32966000,1
32762.9978209,4,40,4,32963000,1
32782.3609474,4,41,4,32967000,-1
32815.6503727,4,42,31,32962000,1
32817.8963727,4,43,3,32958000,-1
32819.1694097,4,44,4,32961000,1
32819.3284296,4,45,12,32958000,1
32820.3240714,4,46,25,32955000,1
32821.9515202,4,47,74,32952000,1
32823.5671699,4,48,8,32955000,-1
32824.5803168,4,49,2,32958000,-1
32825.9288034,4,50,1,32955000,-1
32835.9675081,4,51,13,32952000,-1
32843.2569482,4,52,12,32955000,1
32845.5241122,4,53,1,32952000,1
32848.7417255,4,54,1,32955000,-1
32866.8993435,4,55,16,32952000,1
32869.5102579,4,56,2,32949000,1
32883.5287516,4,57,4,32953000,-1
32887.0576306,4,58,2,32956000,-1
32887.8105497,4,59,12,32953000,1
32894.3212483,4,60,10,32950000,1
32897.0864944,4,61,30,32946000,1
