32923000,3,32926000,5,32922000,4,32927000,6,32921000,7,32928000,4,32920000,12,32929000,7,32919000,6,32930000,8,32918000,7,32931000,8,32917000,11,32932000,5,32916000,8,32933000,7,32915000,6,32934000,6,32914000,8,32935000,9
32928000,1,32929000,1,32927000,4,32930000,6,32926000,6,32931000,8,32925000,4,32932000,4,32924000,8,32933000,7,32923000,4,32934000,6,32922000,5,32935000,9,32921000,9,32936000,8,32920000,13,32937000,8,32919000,7,32938000,9
32930000,3,32933000,3,32929000,4,32934000,4,32928000,4,32935000,8,32927000,5,32936000,6,32926000,6,32937000,9,32925000,6,32938000,8,32924000,10,32939000,6,32923000,7,32940000,8,32922000,7,32941000,6,32921000,9,32942000,8
32934000,1,32936000,3,32933000,4,32937000,6,32932000,4,32938000,7,32931000,5,32939000,5,32930000,6,32940000,8,32929000,6,32941000,6,32928000,6,32942000,8,32927000,7,32943000,9,32926000,8,32944000,8,32925000,11,32945000,8
32933000,3,32935000,2,32932000,4,32936000,5,32931000,4,32937000,5,32930000,10,32938000,7,32929000,5,32939000,5,32928000,6,32940000,8,32927000,7,32941000,6,32926000,12,32942000,8,32925000,7,32943000,9,32924000,9,32944000,8
32935000,1,32936000,1,32934000,4,32937000,5,32933000,8,32938000,2,32932000,7,32939000,3,32931000,5,32940000,6,32930000,10,32941000,8,32929000,6,32942000,8,32928000,11,32943000,10,32927000,8,32944000,8,32926000,8,32945000,7
32937000,1,32939000,3,32936000,3,32940000,5,32935000,4,32941000,7,32934000,4,32942000,8,32933000,8,32943000,9,32932000,7,32944000,7,32931000,7,32945000,7,32930000,11,32946000,11,32929000,8,32947000,8,32928000,11,32948000,9
32936000,3,32939000,3,32935000,4,32940000,4,32934000,4,32941000,4,32933000,14,32942000,8,32932000,7,32943000,9,32931000,7,32944000,7,32930000,10,32945000,7,32929000,8,32946000,11,32928000,9,32947000,8,32927000,8,32948000,9
32939000,3,32940000,2,32938000,4,32941000,1,32937000,8,32942000,3,32936000,6,32943000,5,32935000,10,32944000,5,32934000,9,32945000,6,32933000,6,32946000,10,32932000,11,32947000,9,32931000,9,32948000,10,32930000,9,32949000,8
32936000,1,32938000,3,32935000,4,32939000,4,32934000,5,32940000,4,32933000,12,32941000,3,32932000,8,32942000,7,32931000,8,32943000,6,32930000,9,32944000,7,32929000,8,32945000,7,32928000,11,32946000,11,32927000,7,32947000,9
32935000,1,32937000,4,32934000,3,32938000,5,32933000,4,32939000,4,32932000,8,32940000,6,32931000,7,32941000,4,32930000,12,32942000,7,32929000,7,32943000,7,32928000,10,32944000,9,32927000,7,32945000,7,32926000,9,32946000,11
32935000,1,32937000,4,32934000,3,32938000,5,32933000,4,32939000,4,32932000,8,32940000,6,32931000,7,32941000,4,32930000,12,32942000,7,32929000,7,32943000,7,32928000,10,32944000,9,32927000,7,32945000,7,32926000,9,32946000,11
32939000,1,32940000,1,32938000,3,32941000,3,32937000,4,32942000,3,32936000,11,32943000,5,32935000,8,32944000,6,32934000,5,32945000,7,32933000,6,32946000,10,32932000,12,32947000,9,32931000,8,32948000,10,32930000,13,32949000,8
32942000,1,32944000,3,32941000,3,32945000,5,32940000,4,32946000,9,32939000,4,32947000,6,32938000,5,32948000,8,32937000,6,32949000,8,32936000,6,32950000,9,32935000,11,32951000,8,32934000,8,32952000,8,32933000,5,32953000,6
32946000,3,32947000,1,32945000,4,32948000,4,32944000,4,32949000,7,32943000,4,32950000,7,32942000,6,32951000,9,32941000,6,32952000,8,32940000,5,32953000,6,32939000,7,32954000,11,32938000,7,32955000,8,32937000,8,32956000,9
32943000,1,32945000,2,32942000,6,32946000,5,32941000,7,32947000,6,32940000,6,32948000,4,32939000,9,32949000,8,32938000,4,32950000,8,32937000,13,32951000,8,32936000,7,32952000,8,32935000,11,32953000,6,32934000,9,32954000,11
32945000,6,32948000,3,32944000,5,32949000,8,32943000,5,32950000,8,32942000,5,32951000,9,32941000,5,32952000,8,32940000,7,32953000,7,32939000,7,32954000,11,32938000,6,32955000,9,32937000,9,32956000,10,32936000,9,32957000,8
32950000,1,32951000,2,32949000,3,32952000,9,32948000,4,32953000,6,32947000,5,32954000,12,32946000,4,32955000,8,32945000,7,32956000,9,32944000,6,32957000,6,32943000,5,32958000,11,32942000,8,32959000,7,32941000,8,32960000,13
32948000,2,32949000,1,32947000,3,32950000,4,32946000,6,32951000,5,32945000,7,32952000,8,32944000,7,32953000,6,32943000,5,32954000,10,32942000,8,32955000,9,32941000,11,32956000,10,32940000,8,32957000,6,32939000,8,32958000,11
32951000,1,32952000,6,32950000,3,32953000,5,32949000,5,32954000,10,32948000,6,32955000,9,32947000,5,32956000,9,32946000,4,32957000,6,32945000,6,32958000,11,32944000,15,32959000,7,32943000,5,32960000,14,32942000,8,32961000,10
32948000,4,32949000,22,32947000,7,32950000,1,32946000,3,32951000,3,32945000,7,32952000,3,32944000,7,32953000,5,32943000,9,32954000,7,32942000,8,32955000,8,32941000,7,32956000,10,32940000,8,32957000,6,32939000,8,32958000,11
32945000,5,32946000,1,32944000,4,32947000,4,32943000,4,32948000,5,32942000,6,32949000,25,32941000,6,32950000,5,32940000,9,32951000,4,32939000,8,32952000,5,32938000,6,32953000,8,32937000,9,32954000,10,32936000,8,32955000,9
32948000,1,32949000,22,32947000,6,32950000,3,32946000,4,32951000,3,32945000,6,32952000,6,32944000,5,32953000,8,32943000,4,32954000,9,32942000,6,32955000,9,32941000,9,32956000,11,32940000,11,32957000,6,32939000,8,32958000,11
32950000,2,32952000,2,32949000,6,32953000,6,32948000,5,32954000,7,32947000,5,32955000,8,32946000,5,32956000,10,32945000,7,32957000,6,32944000,6,32958000,11,32943000,7,32959000,7,32942000,9,32960000,16,32941000,9,32961000,10
32948000,1,32949000,2,32947000,4,32950000,3,32946000,5,32951000,4,32945000,9,32952000,5,32944000,5,32953000,6,32943000,6,32954000,7,32942000,9,32955000,8,32941000,9,32956000,10,32940000,11,32957000,7,32939000,8,32958000,11
32948000,3,32951000,4,32947000,4,32952000,5,32946000,6,32953000,6,32945000,7,32954000,7,32944000,5,32955000,9,32943000,7,32956000,11,32942000,9,32957000,7,32941000,9,32958000,11,32940000,11,32959000,7,32939000,8,32960000,16
32952000,2,32954000,3,32951000,4,32955000,8,32950000,4,32956000,8,32949000,6,32957000,6,32948000,7,32958000,10,32947000,6,32959000,6,32946000,9,32960000,16,32945000,10,32961000,8,32944000,7,32962000,9,32943000,9,32963000,9
32957000,1,32958000,1,32956000,5,32959000,2,32955000,6,32960000,14,32954000,7,32961000,7,32953000,4,32962000,8,32952000,6,32963000,4,32951000,7,32964000,8,32950000,8,32965000,4,32949000,10,32966000,9,32948000,9,32967000,5
32956000,3,32958000,3,32955000,3,32959000,5,32954000,6,32960000,14,32953000,4,32961000,7,32952000,6,32962000,8,32951000,7,32963000,5,32950000,8,32964000,8,32949000,10,32965000,4,32948000,9,32966000,10,32947000,9,32967000,5
32958000,3,32960000,1,32957000,6,32961000,1,32956000,5,32962000,5,32955000,6,32963000,6,32954000,7,32964000,8,32953000,9,32965000,6,32952000,10,32966000,9,32951000,8,32967000,6,32950000,10,32968000,10,32949000,11,32969000,7
32964000,6,32966000,2,32963000,4,32967000,3,32962000,6,32968000,7,32961000,6,32969000,6,32960000,3,32970000,9,32959000,9,32971000,7,32958000,9,32972000,8,32957000,8,32973000,7,32956000,9,32974000,8,32955000,11,32975000,9
32964000,4,32966000,3,32963000,4,32967000,4,32962000,7,32968000,6,32961000,4,32969000,8,32960000,5,32970000,10,32959000,9,32971000,10,32958000,9,32972000,7,32957000,8,32973000,7,32956000,9,32974000,9,32955000,11,32975000,8
32964000,4,32966000,3,32963000,4,32967000,4,32962000,7,32968000,6,32961000,4,32969000,8,32960000,5,32970000,10,32959000,9,32971000,10,32958000,9,32972000,7,32957000,8,32973000,7,32956000,9,32974000,9,32955000,11,32975000,8
32962000,2,32964000,3,32961000,4,32965000,5,32960000,5,32966000,5,32959000,7,32967000,6,32958000,8,32968000,8,32957000,8,32969000,8,32956000,9,32970000,12,32955000,10,32971000,13,32954000,9,32972000,9,32953000,7,32973000,8
32965000,2,32967000,2,32964000,2,32968000,5,32963000,5,32969000,6,32962000,5,32970000,10,32961000,4,32971000,11,32960000,7,32972000,8,32959000,10,32973000,7,32958000,13,32974000,9,32957000,8,32975000,8,32956000,9,32976000,12
32964000,2,32966000,2,32963000,5,32967000,4,32962000,5,32968000,6,32961000,5,32969000,5,32960000,8,32970000,10,32959000,9,32971000,9,32958000,11,32972000,7,32957000,8,32973000,7,32956000,9,32974000,9,32955000,11,32975000,8
32960000,2,32962000,3,32959000,6,32963000,2,32958000,8,32964000,3,32957000,7,32965000,3,32956000,9,32966000,6,32955000,9,32967000,6,32954000,9,32968000,10,32953000,7,32969000,7,32952000,12,32970000,13,32951000,8,32971000,11
32957000,3,32959000,1,32956000,4,32960000,4,32955000,7,32961000,4,32954000,6,32962000,9,32953000,6,32963000,5,32952000,10,32964000,8,32951000,8,32965000,5,32950000,12,32966000,9,32949000,11,32967000,7,32948000,10,32968000,11
32954000,1,32955000,1,32953000,4,32956000,4,32952000,9,32957000,4,32951000,8,32958000,4,32950000,10,32959000,5,32949000,10,32960000,3,32948000,11,32961000,6,32947000,9,32962000,12,32946000,11,32963000,7,32945000,10,32964000,8
32954000,1,32956000,1,32953000,4,32957000,4,32952000,6,32958000,4,32951000,5,32959000,4,32950000,11,32960000,6,32949000,11,32961000,6,32948000,11,32962000,11,32947000,8,32963000,7,32946000,12,32964000,9,32945000,10,32965000,6
32956000,3,32958000,1,32955000,5,32959000,4,32954000,6,32960000,3,32953000,5,32961000,5,32952000,7,32962000,10,32951000,6,32963000,7,32950000,11,32964000,9,32949000,12,32965000,6,32948000,11,32966000,9,32947000,9,32967000,8
32952000,3,32955000,2,32951000,4,32956000,4,32950000,10,32957000,4,32949000,10,32958000,2,32948000,10,32959000,4,32947000,7,32960000,8,32946000,11,32961000,16,32945000,9,32962000,9,32944000,8,32963000,6,32943000,11,32964000,9
