32474.2580698,4,0,4,33426000,-1
32482.7483399,4,1,30,33429000,1
32497.5859535,4,2,2,33426000,-1
32497.614108,4,3,3,33429000,-1
32499.0038273,4,4,6,33432000,-1
32504.6556213,4,5,5,33435000,1
32507.8560094,4,6,1,33432000,-1
32515.062174,4,7,3,33429000,-1
32519.621344,4,8,5,33432000,-1
32526.4366004,4,9,3,33435000,1
32527.3724037,4,10,3,33432000,-1
32529.4929094,4,11,3,33435000,1
32530.2232875,4,12,4,33432000,-1
32539.2688967,4,13,1,33435000,1
32548.5237287,4,14,1,33438000,1
32551.4904848,4,15,5,33442000,1
32554.5209476,4,16,10,33439000,-1
32557.5728201,4,17,6,33442000,1
32559.5743276,4,18,13,33445000,1
32561.008195,4,19,6,33442000,-1
32561.0098609,4,20,15,33445000,-1
32561.0098905,4,21,2,33448000,-1
32564.0592989,4,22,20,33444000,-1
32567.2547505,4,23,19,33447000,-1
32570.2832862,4,24,3,33450000,-1
32576.3631575,4,25,2,33443000,1
32579.8915247,4,26,12,33440000,1
32589.6681355,4,27,16,33437000,1
32624.9098269,4,28,21,33434000,1
32639.9738433,4,29,13,33438000,1
32656.4326958,4,30,8,33435000,-1
32663.08377,4,31,1,33438000,1
32674.4891005,4,32,1,33441000,1
32677.1377482,4,33,1,33445000,-1
32678.7794468,4,34,1,33441000,1
32698.6508076,4,35,5,33444000,1
32704.590444,4,36,6,33440000,1
32708.1477748,4,37,5,33437000,1
32715.3839128,4,38,1,33434000,1
32718.826635,4,39,1,33438000,1
32722.2254164,4,40,4,33441000,1
32730.1257689,4,41,1,33438000,1
32731.622561,4,42,1,33442000,-1
32754.9132577,4,43,1,33438000,1
32758.4142909,4,44,2,33443000,1
32758.4143001,4,45,1,33440000,1
32772.1777934,4,46,11,33443000,-1
32778.1082616,4,47,5,33447000,-1
32778.9765742,4,48,1,33450000,-1
32797.7466669,4,49,8,33447000,1
32810.654958,4,50,6,33450000,1
32822.5144299,4,51,18,33447000,1
32822.5627264,4,52,4,33444000,1
32831.7050822,4,53,4,33447000,1
32845.9911372,4,54,3,33444000,1
32864.1038164,4,55,7,33447000,1
32892.1973427,4,56,40,33450000,-1
32892.2110098,4,57,2,33453000,1
32893.5142845,4,58,1,33450000,1
32894.3982692,4,59,2,33453000,-1
32910.7656781,4,60,2,33450000,1
32933.93403,4,61,1,33446000,1
32966.0683613,4,62,15,33451000,1
32992.8890945,4,63,11,33448000,1
33031.7706404,4,64,2,33445000,-1
33031.7706558,4,65,1,33448000,-1
33038.9620154,4,66,1,33444000,1
33111.5791215,4,67,25,33448000,-1
33111.6067443,4,68,10,33451000,-1
33111.9359879,4,69,1,33454000,-1
33177.2976382,4,70,46,33450000,-1
33239.336596,4,71,1,33447000,1
33255.6828127,4,72,3,33450000,1
33311.2290373,4,73,3,33447000,-1
33328.2514488,4,74,8,33450000,1
33348.2604605,4,75,1,33447000,1
33381.1380674,4,76,1,33452000,-1
33400.4270408,4,77,33,33449000,-1
33426.421602,4,78,9,33452000,1
33435.0256426,4,79,1,33449000,1
33456.1280096,4,80,5,33452000,-1
33475.1580155,4,81,6,33456000,1
33485.3557509,4,82,1,33453000,1
33500.972077,4,83,9,33456000,-1
33501.0415537,4,84,1,33460000,-1
33512.0108718,4,85,5,33457000,1
33512.0108794,4,86,1,33454000,1
33520.7430415,4,87,4,33457000,1
33522.306873,4,88,12,33454000,1
33523.7064453,4,89,10,33450000,1
33524.690889,4,90,2,33447000,-1
33535.5606326,4,91,8,33450000,1
33572.2423462,4,92,14,33447000,1
33574.5360566,4,93,17,33444000,1
33576.9014167,4,94,5,33441000,-1
33587.1340674,4,95,3,33444000,1
33587.1341216,4,96,4,33441000,1
33594.8777153,4,97,5,33444000,-1
33598.0339234,4,98,12,33447000,-1
33615.4400228,4,99,6,33450000,-1
33655.0960313,4,100,15,33454000,-1
33668.7736416,4,101,7,33457000,1
33669.1652884,4,102,6,33454000,1
33674.2019821,4,103,7,33451000,1
33692.1800874,4,104,11,33448000,1
33716.2635174,4,105,8,33445000,1
33720.3323884,4,106,18,33442000,1
33732.9062123,4,107,2,33439000,-1
33808.2129133,4,108,4,33442000,1
33852.3148558,4,109,10,33445000,1
33861.0814622,4,110,1,33442000,1
33872.6097519,4,111,5,33445000,-1
33913.2469143,4,112,13,33448000,1
33929.2967225,4,113,9,33445000,1
33982.1036933,4,114,5,33442000,1
33998.5543933,4,115,7,33439000,1
34002.3896542,4,116,1,33443000,1
34026.2346901,4,117,4,33446000,-1
34076.4874212,4,118,11,33450000,1
34131.5511908,4,119,10,33447000,-1
34134.1661723,4,120,6,33450000,-1
34134.2779115,4,121,1,33453000,-1
34149.9416759,4,122,4,33449000,1
34161.1720476,4,123,2,33452000,1
34167.8500594,4,124,8,33449000,1
34168.5159956,4,125,9,33446000,1
34176.252855,4,126,7,33443000,1
34180.9162177,4,127,6,33440000,1
34180.9169328,4,128,4,33437000,1
34184.2479031,4,129,8,33440000,-1
34201.4473802,4,130,8,33443000,1
34217.8435689,4,131,10,33448000,-1
34230.4872843,4,132,15,33451000,1
34231.7541812,4,133,20,33448000,1
34231.7778121,4,134,4,33445000,1
34242.0986964,4,135,4,33449000,1
34247.0720542,4,136,8,33446000,-1
34263.3004429,4,137,4,33451000,1
34270.7948529,4,138,6,33448000,1
34275.6189996,4,139,16,33451000,1
34284.5053535,4,140,3,33454000,-1
34288.1634415,4,141,3,33457000,-1
34292.6533087,4,142,1,33460000,-1
34305.4362849,4,143,11,33457000,-1
34305.4629214,4,144,7,33460000,-1
34316.7088338,4,145,11,33463000,-1
34318.5007745,4,146,3,33466000,1
34329.3292385,4,147,2,33463000,-1
34346.3732171,4,148,5,33466000,1
34359.0819071,4,149,2,33463000,-1
34378.3847775,4,150,1,33466000,-1
34385.4556607,4,151,9,33463000,1
34392.7831187,4,152,5,33460000,1
34416.379894,4,153,45,33463000,1
34418.97922,4,154,16,33466000,-1
34425.1863513,4,155,19,33469000,-1
34426.8441622,4,156,1,33464000,1
34436.5230093,4,157,10,33467000,-1
34440.766356,4,158,14,33470000,-1
34456.4590893,4,159,1,33473000,1
34462.5736879,4,160,1,33476000,-1
34468.2416426,4,161,3,33473000,1
34469.7758506,4,162,2,33470000,-1
34469.7759311,4,163,3,33473000,-1
34500.2540899,4,164,23,33470000,1
34500.4007577,4,165,12,33467000,1
34503.3747965,4,166,7,33464000,1
34508.0963663,4,167,4,33461000,1
34508.4708319,4,168,3,33458000,-1
34511.3409278,4,169,1,33461000,-1
34513.0846027,4,170,6,33458000,-1
34526.4124465,4,171,3,33462000,-1
34539.8831224,4,172,11,33465000,1
34592.676112,4,173,41,33462000,-1
34599.4951683,4,174,5,33465000,-1
34621.2974232,4,175,2,33461000,1
34633.3308435,4,176,4,33465000,1
34684.0543606,4,177,10,33462000,1
34686.4474196,4,178,1,33459000,1
34695.8986288,4,179,8,33462000,1
34701.7438429,4,180,5,33459000,1
34752.4228588,4,181,9,33462000,1
34769.2604121,4,182,11,33459000,-1
34799.8446078,4,183,8,33456000,-1
34812.6596224,4,184,7,33460000,1
34828.4405563,4,185,1,33457000,1
34860.895035,4,186,1,33460000,1
34864.0659225,4,187,1,33463000,1
34901.278287,4,188,5,33466000,-1
34908.5337947,4,189,2,33470000,1
34911.6263944,4,190,7,33467000,1
34990.7531157,4,191,1,33464000,-1
35029.5597635,4,192,61,33461000,-1
35033.6680435,4,193,4,33464000,1
35045.0520145,4,194,4,33461000,-1
35068.9995364,4,195,5,33464000,1
35069.0118964,4,196,2,33461000,1
35086.581022,4,197,3,33464000,1
35140.0817175,4,198,5,33461000,-1
35163.1477713,4,199,27,33464000,1
35183.2339927,4,200,34,33461000,-1
35216.9602244,4,201,17,33464000,1
35227.170815,4,202,11,33461000,1
35236.0532511,4,203,1,33465000,1
35242.2561295,4,204,7,33469000,-1
35244.6254751,4,205,10,33472000,-1
35252.9837554,4,206,6,33475000,1
35266.6302943,4,207,28,33472000,-1
35285.1698626,4,208,5,33475000,-1
35326.9567619,4,209,35,33478000,-1
35333.2154835,4,210,17,33481000,1
35334.3358542,4,211,2,33478000,1
35366.4635404,4,212,7,33475000,-1
35391.0994439,4,213,14,33478000,1
35400.1085986,4,214,64,33475000,-1
35409.6197388,4,215,7,33480000,-1
35415.9663823,4,216,12,33483000,-1
35427.3722715,4,217,15,33486000,1
35496.4706795,4,218,13,33483000,1
35499.7656234,4,219,4,33479000,1
35508.6718812,4,220,1,33476000,1
35523.3760805,4,221,10,33479000,-1
35542.9908864,4,222,2,33482000,1
35569.7966017,4,223,14,33485000,-1
35594.205632,4,224,38,33489000,1
35700.7897248,4,225,32,33486000,-1
35736.5586458,4,226,13,33489000,-1
35740.4051176,4,227,22,33493000,-1
35740.4073466,4,228,31,33496000,-1
35740.4084016,4,229,21,33499000,-1
35740.5385638,4,230,1,33496000,-1
35755.2182885,4,231,16,33493000,1
35755.4742783,4,232,3,33490000,-1
35770.0305574,4,233,29,33493000,-1
35810.4800382,4,234,16,33496000,-1
35821.3809133,4,235,10,33499000,-1
35838.1274566,4,236,33,33502000,1
35841.1803699,4,237,3,33505000,1
35845.029729,4,238,4,33501000,-1
35857.7989841,4,239,3,33505000,1
35864.0266101,4,240,15,33502000,1
35880.2831939,4,241,1,33499000,-1
35894.8848357,4,242,6,33502000,-1
35923.3787755,4,243,1,33505000,1
35955.9948518,4,244,29,33508000,1
35960.213408,4,245,3,33505000,-1
35986.6854383,4,246,7,33508000,1
35992.7555943,4,247,11,33505000,1
35997.9575904,4,248,1,33502000,1
36002.1605247,4,249,6,33508000,-1
36012.0207791,4,250,1,33511000,-1
36016.969053,4,251,6,33508000,-1
36020.633949,4,252,7,33511000,-1
36020.7915067,4,253,1,33514000,-1
36044.1800934,4,254,5,33510000,1
36064.0992283,4,255,17,33514000,-1
36071.9197051,4,256,30,33517000,1
36076.0700611,4,257,3,33514000,1
36080.8077677,4,258,6,33511000,1
36083.3825634,4,259,1,33508000,1
36104.5206988,4,260,7,33511000,-1
36111.9831995,4,261,6,33514000,-1
36132.601178,4,262,22,33517000,1
36132.6011873,4,263,1,33514000,1
36151.5022513,4,264,9,33518000,1
36167.7759474,4,265,9,33515000,-1
36184.0196046,4,266,13,33518000,-1
36202.9889274,4,267,15,33521000,-1
36203.5660801,4,268,1,33524000,-1
36207.9872296,4,269,24,33520000,-1
36208.0542263,4,270,1,33523000,-1
36209.4200034,4,271,12,33518000,-1
36216.3915909,4,272,3,33522000,-1
36242.5113031,4,273,1,33525000,-1
36245.4047537,4,274,1,33521000,1
36251.3818547,4,275,1,33518000,1
36251.7124884,4,276,8,33521000,-1
36302.5329958,4,277,11,33525000,-1
36308.4293889,4,278,1,33528000,-1
36310.721846,4,279,1,33524000,1
36369.7564289,4,280,46,33528000,1
36369.8234526,4,281,1,33525000,1
36375.2922856,4,282,38,33529000,-1
36380.4046507,4,283,3,33532000,1
36392.0595724,4,284,39,33529000,1
36392.2863221,4,285,3,33526000,1
36404.8878937,4,286,22,33523000,1
36464.0040297,4,287,48,33520000,-1
36501.151552,4,288,16,33523000,-1
36512.8394859,4,289,8,33520000,-1
36524.3537279,4,290,3,33523000,-1
36579.7523495,4,291,48,33526000,1
36592.5181081,4,292,1,33523000,1
36627.6601083,4,293,12,33526000,1
36628.7686011,4,294,4,33523000,1
36644.5627279,4,295,11,33526000,-1
36644.5691511,4,296,42,33529000,-1
36644.7694872,4,297,40,33532000,-1
36666.1614322,4,298,50,33535000,-1
36666.4078592,4,299,1,33538000,-1
36673.3079899,4,300,21,33534000,1
36674.9714649,4,301,1,33530000,1
36677.4058328,4,302,13,33533000,1
36677.4524438,4,303,5,33530000,1
36692.8917988,4,304,23,33535000,-1
36696.6637494,4,305,10,33538000,1
36710.817494,4,306,6,33535000,-1
36722.5530145,4,307,2,33530000,-1
36734.1258767,4,308,8,33533000,1
36740.6049799,4,309,13,33530000,1
36743.7750436,4,310,1,33527000,1
36748.8733476,4,311,1,33530000,-1
36780.6729651,4,312,26,33526000,1
36780.7336506,4,313,6,33523000,1
36789.8451227,4,314,11,33526000,-1
36791.8950853,4,315,8,33529000,1
36791.8951133,4,316,12,33526000,1
36800.0058141,4,317,5,33530000,1
36805.2370534,4,318,28,33527000,1
36808.7847751,4,319,2,33523000,1
36819.6826817,4,320,6,33526000,1
36830.3232859,4,321,13,33523000,1
36840.8202412,4,322,1,33527000,1
36848.7395801,4,323,53,33532000,-1
36849.3273564,4,324,4,33535000,1
36906.395829,4,325,33,33532000,-1
36906.8596839,4,326,1,33535000,-1
36917.8759741,4,327,10,33532000,1
36942.714946,4,328,20,33529000,-1
36956.6245876,4,329,37,33532000,-1
36978.2189482,4,330,27,33535000,-1
36988.3518665,4,331,8,33538000,1
36993.0898647,4,332,1,33535000,1
37010.7913674,4,333,32,33538000,-1
37011.4858501,4,334,10,33541000,1
37043.0360645,4,335,13,33538000,-1
37053.3014908,4,336,5,33535000,1
37081.5625615,4,337,36,33539000,1
37088.4194409,4,338,52,33535000,1
37094.8911049,4,339,4,33532000,1
37122.4696717,4,340,19,33529000,-1
