33862000,2,33865000,4,33861000,3,33866000,4,33860000,4,33867000,5,33859000,4,33868000,4,33858000,14,33869000,7,33857000,4,33870000,6,33856000,5,33871000,7,33855000,4,33872000,7,33854000,7,33873000,7,33853000,7,33874000,7
33859000,4,33862000,2,33858000,13,33863000,3,33857000,3,33864000,4,33856000,5,33865000,4,33855000,4,33866000,4,33854000,7,33867000,6,33853000,7,33868000,5,33852000,10,33869000,7,33851000,6,33870000,6,33850000,12,33871000,7
33860000,2,33863000,3,33859000,4,33864000,4,33858000,14,33865000,4,33857000,4,33866000,4,33856000,5,33867000,6,33855000,4,33868000,4,33854000,7,33869000,7,33853000,7,33870000,6,33852000,10,33871000,7,33851000,7,33872000,7
33852000,4,33854000,1,33851000,3,33855000,4,33850000,9,33856000,3,33849000,9,33857000,4,33848000,9,33858000,5,33847000,5,33859000,14,33846000,8,33860000,3,33845000,8,33861000,5,33844000,11,33862000,7,33843000,4,33863000,6
33851000,2,33854000,3,33850000,8,33855000,3,33849000,8,33856000,3,33848000,7,33857000,4,33847000,5,33858000,6,33846000,8,33859000,15,33845000,8,33860000,4,33844000,11,33861000,6,33843000,4,33862000,7,33842000,7,33863000,7
33855000,2,33857000,1,33854000,2,33858000,5,33853000,4,33859000,14,33852000,5,33860000,3,33851000,5,33861000,5,33850000,7,33862000,7,33849000,9,33863000,7,33848000,9,33864000,8,33847000,6,33865000,7,33846000,8,33866000,9
33854000,1,33856000,2,33853000,4,33857000,3,33852000,5,33858000,4,33851000,5,33859000,14,33850000,8,33860000,3,33849000,9,33861000,4,33848000,10,33862000,6,33847000,6,33863000,7,33846000,8,33864000,7,33845000,8,33865000,7
33850000,4,33852000,2,33849000,5,33853000,3,33848000,8,33854000,4,33847000,5,33855000,3,33846000,8,33856000,3,33845000,8,33857000,4,33844000,11,33858000,7,33843000,4,33859000,16,33842000,7,33860000,6,33841000,7,33861000,6
33847000,1,33848000,1,33846000,6,33849000,5,33845000,6,33850000,10,33844000,8,33851000,3,33843000,4,33852000,11,33842000,6,33853000,3,33841000,6,33854000,4,33840000,14,33855000,4,33839000,8,33856000,6,33838000,8,33857000,4
33844000,4,33847000,3,33843000,2,33848000,4,33842000,4,33849000,4,33841000,5,33850000,11,33840000,13,33851000,4,33839000,7,33852000,15,33838000,6,33853000,6,33837000,8,33854000,6,33836000,7,33855000,6,33835000,2,33856000,6
33845000,1,33847000,1,33844000,3,33848000,3,33843000,3,33849000,5,33842000,4,33850000,2,33841000,8,33851000,8,33840000,13,33852000,18,33839000,6,33853000,6,33838000,7,33854000,5,33837000,6,33855000,6,33836000,6,33856000,6
